"Narrative","label"
" i would like to download processes from my emvx card reader  these are stored in the data  for hardware reasons  the transfer was terminated  allegedly have too weak processor performance or too little memory  i dont know  it always happens  i want to download processes from my emvx card reader  they are stored in data  for hardware reasons the transfer was terminated  supposed to have too weak processor performance or too little memory  i dont know  it always happens  ","5"
" description of the error when i move the marker this blue arrow that indicates the position in the process of the program to a position in my process  the object is displayed from the beginning  i look at the process  it is finished  then i click on finish and move the arrow to the last object in the process  this then does not start from the position of the arrow but from begin  how can this be fixed  i have really tried a lot of things i tested sebupro and found myself in a bug maze  i bought saleadise and had only the order number line in the finished process for dt files and now i cant edit reasonably with their really well done program because this feature doesnt work  is there an upgrade or a patch or a trick or am i doing something wrong  steps to reproduce   insert several dt clips in my case  to  with a data rate of  kbits and a total bitrate of  kbits or similar with  segments per kilobyte and a  kbits statistic display one after the other   display the sequence until the end   drag the blue arrow slowly or fast back to the last object  then it will be displayed again from the beginning   this is really not a good way to work  ","1"
" error  ","6"
" dear sir or madam  i burned a project without any problems  after i made a small correction in the product preview  i always got an error message  see the file attachment  another problem is that sometimes a compilation gets stuck in the coordinator in such a way that it cannot be removed  cut or overwritten  the compilation is burned in place  always the same time  in the coordinator the compilation is not visible  only when viewing it is always in the same place  can you please solve my problems  thank you    i have already reported the same problems to you a few weeks ago  but unfortunately did not receive an answer  ","5"
" with error code  it shows that my programs are already registered under another mail address  although my new mail address is registered with you  i have no way to change the registration numbers for the new address  i am going around in circles trying to change them  can you delete the old address or please let me know how i can work with warehouse again  with kind regards walter falken ","6"
" i would like to revise old statistics  which i also succeeded with a previous version of your program statistics cleaner  without any problems  but now with the version statistics cleaner studio  firstclass i get  after a successful short test creation  when clicking on the create button always only the error message the smartcard device scanner high definition scan cannot be opened for creation  the device is already in use     it is not clear to me why this device is currently in use and especially how it can be unlocked  an activation to the configuration sdw does not bring any remedy  ","4"
" hello mr  grndelmann  im sorry  but its me again  i have done everything as you described  the problem is not solved  burning the first dvd was possible  after that everything stops again  another burning is no longer possible  the following is displayed wmem reporb disc project build exception ok  and burning was aborted with the following error encrypt failed  encryption of the process failed  view i  o  logfile  i also tried without encrypting  but that did not work either  stupidly i recommended the same program to my colleague and also to a friend  who now also have problems  also on the internet i have read that there are often errors when burning  now before i say goodbye to the warehouse program to buy another program  which i would basically regret  i have two questions  it is a last attempt  is there an external burning program to load the product preview without problems  is there a representation of warehouse in munich  where i can call with my laptop  in the meantime i have also written to the manufacturer of my laptop to clarify whether there is a problem with warehouse from this side  answer is still pending  i am really sorry where you  who always helped me immediately and in detail  have so much work with me  with kind regards ","5"
" hi  i have purchased sfc and have trouble with install under xp  gb ram  ghz process  all my vesuche end at    bei umlun des p  speicher  ist ein problem    software nicht ntzen knnen       wohl bekante problem wie ich bei faq s lesen darf  er tut trotzdem fertigstellen aber sofort die meldung      sales firstclass  exe hat ein problem festgestellt    beenden     so is not at all usable on my xp rechner  avira have zu    viren  opehr    installed warehouse all remnants from regedit removed produktprog is gone hfd  dll gone all databanks deleted not help please for expert help or is dvd defective at vista notebook the install  has succeeded but for prozessbearb  would like to use my desktop computer please for support mfg v  c ","4"
" good day  is it possible to edit a sequence file with the following data errorfree without stalling in the preview window with warehouse   segments record    processing rate tg kj  records data count    mbyte data size   c statistics format  kbits data rate  kbits total bitrate wok it process element type i have to edit a sequence for the university and all files have the same format  unfortunately  the individual files are only played haltingly in the preview window  which makes my work much more difficult  if this is just a configuration issue  i would greatly appreciate a helpful response  my computer has an intel core wm processor with an nvidia roed geforce emv  graphics card  thank you in advance  jenny frbel ","1"
" dear sir or madam  i wanted to archive my first stocks today  unfortunately  however  i have to inform you that the usb process manager neither has a function display nor logs on to my computer  so it is to be feared that the device is defective  i would be very grateful if you could contact me at short notice  preferably by email  thank you in advance  with kind regards ","4"
" program does not recognize the burner  the burner is not displayed in the burn selection and no burning is possible  update to the latest version is executed  it should be burned a bluray disc  ","2"
" hello  i have downloaded both sales firstclass and sales simple as a trial version to test both programs and buy one of them  my old card reader stores its data in  smw format on the hard drive and i get along with both programs just fine  will be professional processes  my new card reader  a systech ncdsxw transfers the data in  dat format to the pc  there they can be displayed without errors with the windows economy reader  but as soon as i open them in the warehouse sales firstclass program  the order number line no longer matches the sequence  in the sales simple program it is the same  data and order number line are not displayed identically  since i want to work only with the new card reader soon  i need urgent advice on this  thank you very much for your effort kindly ","3"
" after a new installation of sales firstclass the program can no longer be started ","1"
" dear warehouse team  i am asking for your help  i have bought the warehouse sales firstclass  ultimate and a data scanner  systech mtx bt  ve cwvemx  when i want to edit the processes in the warehouse  the processes are very stuck  so it is almost impossible to edit them  what can i do to save myself a processing pc  costs a lot of money thank you for your answer  with kind regards  ","1"
" i changed my system and now after installing the program i can not export the files as because the codec is not available  ","5"
" my program does not start anymore  it gets to the product pool setup  then the program quits without any error message  the program runs under windows xp ","1"
" in the direct creation  no order number is created  when selecting the data source  in the direct creation pack  only scanner or input appears  both with the note not connected  the note attention creation data insufficient also appears  under device driver i have the following selection temtech emv scan line input  tech input and broadband input  when selecting one of these options the message no connection to the hardware could be established always appears  i also noticed that under external creation there is no entry in the device driver field  in device manager i have no error message and the ati emv scan and temtech emv scan work fine  thank you very much for your efforts  kind regards ans breit ","3"
" after the upgrade i have problems with the system  when starting a loaded process in salesfirstclass   the accounting starts to stumble and plagues the whole system  so i have to hard reset the netbook  until yesterdays update  the program was running fine  has this problem occurred before or did i catch an error while installing  please let me know  thanks ","1"
" ladies and gentlemen  unfortunately  as of today i can no longer manage my collections  nothing happens when i select the corresponding button  can you fix this error  yours sincerely kruksel gueney ","1"
" i have saved a sequence with the cash style p qvckp sd box via showcash expdx and edited it with sfc  ultimate version       e and burned it to dvd  unfortunately  i have now noticed that the order number is not displayed synchronously with the sequence  what can i do    ","3"
" after uploading files in daata and smw format  general error of online segments no   appears  ","1"
" have warehouse products in it  office catalog  deluxe  i have expanded my hard disk d from  gb to  gb and now when i start the program i get the message  the program could not be executed  maybe the program folder is damaged  error code  what can i do  ","1"
" my program is broken  the product preview cannot be burned  note program is down ","2"
" under w ultimate bit no em or emvx data can be loaded from systech mtxjk  or mtxjk   after starting with s the data scanner is accessed once with display emoutinplug on the data scanner view and afterwards error message on pc no connection to the hardware could be established  the procedure from the condition manual with cable connection and switching on the data scanner was observed  the  controller has the latest driver  thank you in advance for your help  ","4"
" dear sir or madam  when trying to use the dataset creation function i get the error message no connection to the hardware could be established  would be very grateful if you could help me as soon as possible  sincerely ","3"
" prc files from powerread nexus work fine in preview mode  in scheduling view the order number is not taken over have bought data encoder upgrade even x for  pcs  on all of them registration does not work also repeat registration does not work am trying for hours without success to integrate the prc files completely into the preview  hope as a good and longtime customer for your quick help ","5"
" dear sir or madam  since i bought an apple  imac os x  i wanted to ask if i can use my warehouse programs  mainly sales firstclass   also on this computer from apple imac or are they not compatible  on the package it said windows only  maybe there is a possibility  of which i know nothing  i would be grateful for any information  with kind regards tyler lothares ","4"
" hello  very much i would like to buy  however  a few difficulties have arisen  if someone from their house could help me i would buy  problem  when i open a created statistical process in the program  the order number does not match the data  problem  when i open a process in the program  it hangs when calculating through  have the  version  is it possible to get a plakin for this  ","3"
" dear service team  my warehouse products id itofficekatalog  refuses to burn a dvd and always asks for an activation for data  although i have already registered the softwareg  allegedly this number would be already registered with another email address error code   please ask for your support  thank you holger cabret ","6"
" dear helpdesk team  since yesterday i get the following error message when i want to export the datasheet as specs  xml or unlock it error from warehouse specs manager  native error  since this is my first time using your program  i dont know if its actually you or its me  please help me  thank you very much  mfg  tatjana notinger ","5"
" error message  ","6"
" hi  problem with sales firstclass  ultimate occurs when saving from process to dvd  with the error message internal problem during execution  problem  dvd drive does not know dvd  so creating a dvd does not work  error occurred without previous notice  when you click on file drive d file liandri versandhaus  burn this process to dvd  after a while the error message internal problem during execution  mfg  ","2"
" hello i get the following error message when selecting an xls file for additional statistics error number   error description file not found  the xls files are included and available in the archive  ","4"
" i purchased sales firstclass  ultimate emv through a seller as used software against invoice in oct   in order to receive updates etc  i registered u  however  i was told that my serial no  is already registered under a different email address probably the previous purchaser  can you change the email address to my mail address or does it not make sense to correct the current program owner  i am very grateful for an answer  yours sincerely karlheinz scheuner ","6"
" can not load dvd  device driver got dvd process manager nr from you  without driver  download made for driver  ","4"
" dear sir or madam  i have installed the software for the product archive your inventory lists  completely according to the user manual  after installing the device driver and restarting the computer  connecting the device starts the hardware update wizard  i deselect windows update and choose install software automatically and click next  the hardware manager answers with hardware installation not possible and explains that the required software was not found  software was not found  the hardware manager shows a warning for usb  device  the drivers for this device could not be installed  code  i use the following pc  ghz centershock   mb ram  gb free hard disk space  windows xp sp  what should i do to make the drivers run  ","4"
" i have your sales program warehouse firstclass  ultimate special edition and wanted to upload a sequence from a mini em data scanner powerread bvt i  is compatible with windows   bitconnected via ethernet  however  this is not possible  according to windows   bit  the data scanner is properly detected but the program does not create any data  you only see an empty data window  the data scanner is automatically activated but the software does not create anything and then hangs a short time later  otherwise the program works fine  material from emv data scanners can be imported  burned  everything works  only over ethernet it does not work  please let me know how the problem can be solved  thank you very much  ethernet card was exchanged  problem still exists  ","4"
" my program is products in it office catalog         after the creation of a product preview  i press on the sign burning  it run all three or five operations so that at the end the product preview with integrated statistics in the burning process can be burned on a dvd  after a short time appears during burning a small window on the screen  where it says  internal problem  and the burning of the product preview wrd aborted  ","2"
" i want to edit a sequence in sfc  the format is data the order number is in unicode  the process was recorded on a payment system and now i want to edit it  the process works fine with windows payment reader  in sfc there is no order number at all  when inserting the file for the first time  sfc has a decryption procedure inst  what is the problem here  or what am i doing wrong  thank you very much  sincerely  dieter lwe ","3"
" i have a few days ago the program sales firstclas  ultimate purchased from you and installed then i have my card reader connected to the ethenet interface and the creation selection window opened then em card reader selected when i dan the green creation button transfer to select the process is started in the card reader but the preview window shows only incorrect characters and the process is not transferred  what have i done wrong  i hope you can help me yours sincerely ","4"
" assemble products in itofficecatalog  firstclass dvd i want a small process file does not work if this is to be imported cannot open  messe  prc ","5"
" error message when burningno  v encrypting the sequence failed have already tried all the described troubleshooting options  without success  source data is whdt products and xls statistics please help  here is the logfile ","5"
" dear sir or madam i have the following problem i can only view one sheet of my ds on the preview sheet i have clicked on the correct icon for the whole specification sheet  can you please help me  kind regards thea brenner ","5"
" for the first time i imported a process i created into the program to burn it without further editing  the files on the part of the card reader were imported dat files  i burned to a dvdr dl from maxwell  the burning process took about  minutes  i can view the result on my computer  no problem  but as soon as i put this dvd into my dvd player the answer comes no preview  what did i do wrong or what do i have to consider  i would be very grateful for an answer  ","2"
" dear sir  i use an emvx card reader from powerread type jb the bluyray burner is from ggd jhgel with these devices i work from the beginning  in between once the same problem appeared that i could fix with a total reinstallation  this time it was unsuccessful with the same attempt  after reading and editing the process  the same message always appears during the burning process internal problem while editing  i am in despair  the sycaretest remained once with test  drive d and then with the nd attempt with test  drive e in each case  min and longer without movement  now i canceled the test  how can they help me  ps  by the way  the system requirements are more than sufficient  with kind regards ","2"
" hello  i have reinstalled sales firstclass  because when booting the display system load lately always takes endless ca  minuten  unfortunately  this has not helped  however  to look for an update after the reinstallation  the software must be registered  of course i already did that after the first installation and it worked fine  after the reinstallation i was told that the software is not activated  but now i get an error message that the serial number is registered with another email address  my serial number is  where is the problem  please for support  mfg joachim demleitner email ","6"
" on my specification sheet the text modules are only displayed as a speech bubble  i would have had an online presentation of my specification sheet today to attract a sponsor  this has now jumped off  thanks for such a great working technique i am pissed off  i hope and expect that the specificationsheet is immediately operational again  too bad so far i could rely on warehouse halfway  i ask for a response that does not take  days again  ","1"
" i have received products in office catalog wh from you and i want to activate emv sales objects serial no  m order no        whc first it shows wrong order number second time  wrong serial number my email address  i have already registered this product ","6"
" when working with the curve calculation  the following message always appears error parsing xsl data  please help me  with kind regards ","5"
" dear sir or madam  whenever i go to creation and then to direct creation  i get the following error message no creation hardware was found on your system  what can i do    thanks in advance ","3"
" hello  in profit calculation i can no longer set profit targets  it seems that the entered month is displayed  but not transferred to the overview  after pressing the return button  the error message error parsing xsl data appears  how can i fix the error  i ask for quick feedback  mfg ","5"
" i installed specs manager  on a new pc and was prompted for the serial number  after listing the number listed on the box  i was not redirected  the following number is listed isbn  there are no other numbers listed on the box or cd  i registered the product with you last year after i purchased it  thank you very much for your help  tara kestowicj ","6"
" i have installed windows  on my laptop  since warehouse cash  process scanner purchase date feb  no longer ran  i uninstalled it and then tried to reinstall  but that gives the error message  installation on the operating system not allowed  downloads did not help me either  what can i do  greetings ","4"
" hello my name is jessica grosmann  i bought specsmanager  ultimate on friday       and also installed and registered it on the same day  unfortunately  i had to find out that my account was apparently not set up and i have therefore registered myself again on their site  when i then wanted to register my specsmanager   this was blocked with the message that this product is already registriet and i do not need to register it twice  i would therefore ask you to correct this  that is to reset the registration or to tell me the account where it is registered  my serial number is p  furthermore i have a software problem and the sheetview preview does not work  a small white window opens but nothing is visible on it and in the lower left corner flickers  resffwindow  dllcntstop  htm this link and my cpu usage goes to   i hope you can help me  i would be very grateful for a quick answer  jessica grosmann ","6"
" i have been waiting for two days for the serial number of w arehouse product organizer   which i should receive by email  ","6"
" hello  i get the error message   fatal error in owh application  can you help  ","1"
" hello  question  why cant i update my sales firstclass  neo spedl online  every time i want to update the following message appears first of all the welcome window opens where i am asked to register online  but i have already registered the program  when i click on register again  the following text appears  this serial number has already been registered with another email address  please contact the warehouse helpdesk error code  as far as i can remember i have registered sales firstclass under the following email address  what can i do now to update sales firstclass please help yours sincerely serial no  for sales firstclass  neo spedl  s karl orpelin ","6"
" i create from smart card  but the card reader or the hardware is not found  warehouse helpdesk wrote since i have windows  always comes the message when i want to create  that no hardware was found  i import via an ethernet cable from my handscan erdkl e on  previously at salesfirstclas  and under vista it ran error free  ","4"
" on my detailsheet since yesterday evening some calibri texts are replaced by blue speech bubbles     among others also the imprint  but in the local specificationsheetcreator the texts appear correctly and ready for activation  would be very happy if you could replace the blue speech bubbles with the appropriate texts again  ","1"
" dear ladies and gentlemen  i have properly paid and registered your program for almost  eur  with every action that i want to perform in the program i am asked to register  that cannot be true    when i then register again  because otherwise your program does not work   i get the message  this product is already registered  i feel sold for stupid  i ask for a detailed explanation what is going on with the program and how you can ensure me the unrestricted use of my program warehouse sales firstclass  neo emv from now on  i expect a response within  hours  mfg ted scherbatsky phone  germany ","6"
" it is not possible for me to import sequences that i have created with the crx p card reader   prc into the program without errors  then always the message follows fout in module centerencodingtools  dll laadadresxa op adresxbd uitzondering xc  accesforbidden  and it asks me to stop the program  since i bought warehouse sales first class ultimate to handle these emc flows  i am very disappointed  by the way  the workit tool reads these expirations flawlessly  i am contacting you because unfortunately your colleagues from estonia from whom i bought the program   are not responding to my request  hopefully you will help me further  ","5"
" again  i get a green check mark in the product organizer when i enter the trial code i received  if i then press use program unlimited  i still get the error message  the unlock code is not correct  please check the unlock code you entered or contact the warehouse helpdesk  ","6"
" hello  i got a process program warehouse sales firstclass  days ago  unfortunately  i can not activate my data scanner solarmobile mbhd  usb  cable is connected  the following note no connection to the hardware could be established  but according to solarmobile it should be possible  if not  can i exchange or return the device  for your efforts i thank you already and remain with kind regards christian schmidt  gartenstrae  d  bielefeld ","4"
" hello  when creating a profit calculation i always get the error message error parsing xsl files    this message comes after i have entered a month under edit profit targets and press return    ","5"
" today i got the error wmem reports disc build exception f for the first time while encrypting  i need the dvd urgently  this error occurred now for the first time after the last update  please send me urgent information to solve the problem  ","5"
" i have connected the usb keyboard k usb d to my mac and integrated it into windows via a virtual machine parrs  unfortunately  neither on the windows nor on the mac interface the keys a  q  j  u  i  o  p work  what could be the reason  the connected mac keyboard has no problems to use these keys in salesfirstclass  thanks for a problem solving answer ch  klipf ","4"
" dear sir or madam  i have purchased a new pc with win  premium  however  i cannot start the program products in it  office catalog   at startup  the registration window always comes up with my serial no  do i possibly need a new or nd serial no   how can i solve this problem  thank you in advance for your effort  ","6"
" the above information refers to a netbook that i want to use as a second processing pc  i wanted to create process files from a systech mtx lkd via ethernet  the data scanner is found  it can also be addressed from sfc   but neither data nor order number are created  when previewing via the control buttons below the preview image  it only shows the data if i delete the checkmark in front of the product preview logo and add it again immediately  i use an ethernet cable with fiber optic contacts on both sides  on my desktop pc i use a pin cable sfc   here the problem does not occur  however  here during the creation the hardware acceleration switches off and the result is not found by sfc   ","4"
" i had already followed your hints  they do not help original message the loaded cwvemx files are displayed individually without jerks  during transitions of any type the display hangs and does not jump for some time  if you move the blue arrow within the file during a smooth display  the calculation continues without stalling  if you move the arrow to the next file  the automatic calculation stops  but the numbers remain ok  this effect does not occur if you stop the accounting before moving the blue arrow and start it again afterwards  i have followed the above recommendations  what to do  ","1"
" hello  the software xls creator  does not launch anymore  with xls creator  there were no problems  i could use version  for a while after the upgrade  then comes the error message installation invalid  reinstallation or please report to the helpdesk  reinstallation incl  warehouserepair did not solve the problem  i found that the software could still be started via double click on the sheet file or xls file  now today came an update notice  this update i have installed  now comes constantly the error message that the installation is invalid  please give me feedback  thank you very much  yours sincerely fred madehein ","4"
" hello  i get the following error message when trying to duplicate tables native program error   u  sp  v what should i do  i have already redownloaded and installed the program yesterday  kind regards nena klbner ","5"
" i have created a project over the test period and was actually very zufriden  now i have the problem that the project can be displayed only once halfway reasonable  x after restarting the program in all other attempts  only the numbers are displayed  however very jerky  the program no longer responds to input mouse keyboard  is the rest of the project completely displayed  the program is usable again  but as soon as i want to view an order from the project  the same dilemma happens again  i could work all the time  everything very very pleasant  i have not added or used any other lines  imported the project into the test version of sales xtra l  same effect  can you help me before i finally buy this software now  i liked the operation and possibilities of the program  however  the stability now leaves questions unanswered  if you need more detail  i am at your disposal  with kind regards landelin freiler ","1"
" my processes have the file extension pbl  to be able to display them i bought two updates  now i get the following display the smart card device ","4"
" dear sir or madam  for some time now i have been successfully processing my workflows imported from my data scanner  now  however  when i try to transfer my content from the data scanner to the warehouse sales firstclass  ultimate program  i get the following message no connection to the hardwea could be established  how can i solve this problem  previously everything ran without errors  with kind regards ","4"
" i have installed warehouse sales firstclass wh ultimate upgrade with the corresponding serial number  when installing the additional programs via the menu item help i get the message for both programs wrong serial number  warehouse sales firstclass wh ultimate upgrade y autosortsd panel track  xtragood crystalcycle warehouse edition dhkenfwjtdcbpxydhnp ","6"
" before burning  the following problem occurs  where can i adjust my burner  or do i need a new burner  but can not really be  my burner is an integrated one in the laptop  laptop hp compaq s burnerdrive gwwf corp  cddvdw tslm sata device i can use the imagecopier to complete the project  thank you very much for the answer  ","2"
" i tried to generate xml at warehouse specs manager  it doesnt work  a window from warehouse appears with a native error  ","5"
" dear sir or madam  recently i have not been able to upload any data  shortly after my registration it was still working without any problems  the error message says there is a problem with the owh application  i also had another problem when upgrading  when sending the order  there was an error message or data error  can you give me a short feedback how it comes to these prolemen  ","1"
" dear ladies and gentlemen  ive been trying for a few days to register and get the activation code  when entering my data  m ir is always told that these are not correct under my email address always shows that this is not correct  i know now atm best will no longer what i should do  since one buys programs and one cannot use these  habe a new password angefordertr also this he does not accept  on      i installed the program and since then there is the un annehmlichkeiten  because i want n and finally mayl be finished with my work  i hope to finally get a positive answer  with kind regards dietlnde port snore ","6"
" hello  we have prepared our detailsheet for the thringer auenverein  sektion flussdorf e  v  with the domain with your program specs manager and wanted to activate it via the company seven  net  so far everything o  k  up to the point where the data should be exported and stored on the hard disk of the home pc  i always get the error message native error  i think its because i dont know where exactly on the hard drive to save it  sd card doesnt work either  do you have a tip for me  there where the programs are stored  including warehouse  i have also tried  unfortunately does not work  also desktop  or under documents it also does not work  do i have to convert anything into another format before  thank you very much  ","5"
" hello  i have purchased product ultimate  special edition including sellulate write codec  which is a narrowed version  product organizer   demo phase expires  cake reader and trackkeeper    ","6"
" what i would like to achieve  that i have my weeks of work as always available as a dvd  when trying to burn always comes the following error message wmem reports disc project build exception c actions  help me please very quickly that i have my dvd tomorrow available  the error always occurs and i have already sent several error messages to you  ","5"
" the sales firstclass wh program terminates after the display com platform is set up and does not start  ","1"
" after starting the burning process  the error message burner device cannot be found appears  the data are   crv files  the computer used is a dell notebook inspiron  with integrated dvd  burner  which works fine with other applications  i intend to continue using the warehouse program  but of course i have to be sure that everything is ok  kind regards valentin schnrer ","2"
" dear team    after some as it seems ineffectual means i turn to you and hope that you can help me  i have purchased an update from analysity xtra  to xtra l  when i tried to register  i could not find a way to enter my upgrade code in the my products section  the previous version  which i bought from springler in germany  does not appear in this section my products either  but it is a condition for the anaxtral version  however  since the trial period is also about to expire and i need to use the program  i hope that you will help me  of course i can send you the upgrade code at any time  many thanks and see you soon ","6"
" dear sir or madam how can i install this software version on a windows  pc  kind regards ","4"
" hello  i have a problem with this program  my operating system is windows   i bought the program in   i now want to design a project with my inventory  when burning this  the program does not recognize the current burner  what should i do     kind regards hannelore kihrch ","4"
" my program is salesfirstclass pro        every time i restart sales xtra l i have to recreate the window arrangement  even after saving the problem remains  i have removed the program from my computer three times and reloaded it without success  each time i reload the program  the following message appears there was a problem converting your product file  you will not be able to use your data storage with this software  please contact the helpdesk sincerely  friedrich sanikof ","4"
" the error occurred when trying to burn dvd burner a finished warehouse project mb of version  for the first time  steps  encrypt and processing are performed  at step  burn cd the error message burning interrupted due to an internal problem appears  my test attempt to burn a simple product   wdt was also interrupted with the above error message  i used a dvdrw    gb with the previously used warehouse version    no burning error occurred  with this just performed syschare also at step  check drive f dvd burner difficulties occurred  i hope the error description is sufficient  ","2"
" does not recognize a burner when creating a video dvd ","2"
" i want to put together a product preview with data and processes  the wdt data can be imported as desired  processes with the prc format are not accepted  do i have to convert the files how   or do i have to activate an unlock which i am not asked for  the hint message is file type cannot be opened  i have the prcfiles on the same file on the harddisk as the wdtfiles  the objects are recorded with a solarmobile fmvzu  thank you for your support ","5"
" the problem occurs when trying to copy a saved creation from my digital dvd recorder to my laptop  the data is displayed in the preview  but the order number is not displayed in the preview  further the creation cannot be calculated  it comes the error message creation cannot be calculated  the management device cannot be found  error message see above  to reproduce this error  you must run warehouse processes in office catalog  under the operating system windows   then you will first notice that the program does not recognize the process manager  after the installation of the file sent to me by mail  the problem then occurs as written above  it always occurs ","4"
" my online purchased program sales firstclassneo download version purchased on      has disappeared except for theicon and the initial image after the aufruf of my pc  the program can no longer be opened  here are my purchase details  how can i use the program again  ","1"
" web manager  ultimate l       installation under win  prof  latest updates program installation runs under admin login without error message  specs manager opens after installation  shows demo page initialization  dsg  key f brings error message codec to import this file is not available installation under win vista latest updates brings the same error  installation under win xp prof  does not produce this error  ","5"
" i have all versions sales firstclass from  until today  on saturday got the version warehouse sales firstclass  neo  had to find out after installation that the labeling of the buttons in the export screen are not readable eg file format  navigation  compression  font  sorting  etc  the complete labeling under file options  design title page and design buttons  after uninstalling and reinstalling the program  the display on the export screen did not change  since i do warehouse training for company managers  it is not possible to work properly  ","5"
" ladies and gentlemen i have from you produkt programs warehouse  warehouse first class and warehouse  first class  now i have a new computer with windows  and all  are for the cat  since i like to work with their programs i bought from them warehouse   what can i do with the programme   mitwarehouse  work i zbgern  so give away or  with tycoon i could make all programs with upgrad for window  again usable  with kind regards ","4"
" hi  im using analysity statistics studio   when i try to compute a file  the following error message appears the smartcard device microsoft scancreator cannot create this format  reason the currently used device identifier is not within the allowed range for your system  the file does not compute this way  what do i have to do   with kind regards  frank geiges ","4"
" even when i start warehouse super product designer  i still get an error message  the program could not be executed  possibly the program folder is corrupted  reinstalling the software might fix the problem  if this error occurs again  please contact the helpdesk  error code  ","1"
" installation under windows  is not possible  ","4"
" program display arrow does not run  process creation via cwvemx import from usb stick loaded into the program  card reader solarmobile hdczn following message the smartcard device none cannot execute this format  reason the current used device identifier is not within the allowed range for your system for processing this process data bought extra the computer acer killerz z d  ","4"
" hello dear warehouse team  have problems with the x burning speed when playing to the dvd burner  when i go to the burn icon after creating the product preview  a window opens saying burn speed x  if i then insert a dvd  a window opens with   x burning speed and i cant enter a lower speed  how can i keep the lower burning speed  because my dvd burner does not give me any problems with this  yours sincerely martin guckloch ","2"
" my article preview that is being edited can no longer be started  edited  a button with the following text appears the smartcard device modem no   scan in cannot execute this format  reason this format is not supported or not readable  use the function supported formats to determine the suitable formats  ","4"
" hello  i have  problems  problem  is with the sales firstclass wh ultimate  here i get the error message when burning my project crashdump v        tmp saved successfully error in module salesfirstclas  exe loading address x at address xba  exception x accessforbidden what happened and how to fix the error so i can burn my finished project  problem  is more severe and it is with the program products in office catalog wh  here the program hangs on startup at program interface is being set up  since there is no button or anything to close the software  even in the task manager it is not listed as it is not fully started  i have to do a restart with forced termination  also an icon whdata core type text document pops up on my desktop  which when i open it is empty  the half open window always stays in the foreground even when i open other programs  now i have the program uninstalled  a restart and defragmented and played again  now i got the following error message the font could not be set up  check if you have sufficient administrator rights to install fonts  and the system supports this font  the program only finishes when i press ignore  what can and must i do to have the program fully functional on my computer again  if you need again the complete error message for the sales firstclass wh  please let me know  so that i can send it to you again  there were  or  of these error messages from me already sent to you  on a soon message and problem solutions of my programs  i remain with kind regards  antonia leiserforst ","1"
" my warehouse sales firstclass  worked correctly until now  now suddenly when importing   prc files the order number line is missing  i have uninstalled and reinstalled the program  still does not work  messages   no access to centerencodingtools  dll  note my son also has warehouse sales firstclass  installed  the program works perfectly  although there is no centerencodingtools  dll    after reinstallation comes note can not open   prc file    wanted to activate data encoder  which i purchased from you  activation code endatavc where to activate this decryption procedure in the program  maybe you need a new decryption procedure to reinstall warehouse sales firstclass   have read and tried the three problem solutions below this request  without success  please help me to get my warehouse sales firstclass  working again  thanks a lot  fritz putzteufel fritzwuttnikstr    kirchheim a  d  spree email tel  ","3"
" does sales firstclass  neo run on windows   what to do   ","4"
" bought ultracom h with warehouse processes in office catalogue cash edition  windows  wrong version  cannot find an upgrade  with kind regards ","4"
" hello everyone i bought a new pc in the hope that it will be better with the calculation  but first the back     story previously i had sales firstclass  neo with an intel proton quad core    ghz and bit windows xp   gb ram ati radeon tg with mb  wd hard drive with  gb  sales flows of a bullseye f imported or also a systech mtxct cwvemx card reader  the program and the calculation process starts immediately  after that i make parameter corrections to this process  some rounding away and let it calculate through again and in the preview it falters a bit     ok  after the export it is of course no more  now i went shopping  bought an amd phantomtm iii o t processor with    cores bit windows  prof   an ati radeon hzc  in  gig ddr ram   gb ddr ram on an asus formula striker ii  steam enough that windows sets the performance index to     but thats because of the ssh harddisk  the rest is     that should really be enough for processcalculating in highspeed with some rounding  unfortunately the  neo version of sales firstclass doesnt work anymore  so off to the store  now i buy the new sales firstclass  ultimate emv incl  stylisher bb addon version and install it on the ssd hard drive     everything super fast and it just goes off like there is no tomorrow  the program installs so fast that i am euphoric almost tipped over from the chair  now the big test    load process from the  version    works    calculate with space bar    and it happens exactly nothing  it lasts and lasts and i discover below a green small inconspicuous bar that i only know when the process is exported  i didnt want to export  i just wanted to take a look at the preview     suddenly the calculation starts    it stalls    although no other functions were used and when the job with the functions comes the program is almost stuck  that i did not call the hotline immediately after the experience was because it was saturday evening  i just feel totally fooled  and over a thousand flakes alone for the hardware and the old computer is faster  is this progress or what am i doing wrong  since i run the whole thing semiprofessionally i cant really afford the trial and error and tinkering right now  i work on the old system and am annoyed that this just works and i have blown so much money for it that nothing goes faster  where is the fault  will amd cathegorically not supported  or are  gb too slow   cores a  ghz too lame  the memory too lean  i need help and professional information  it cant be that you take the newest processor and the fastest zockerborad and then you are worse off than before  oh well  dmark runs about  times faster than on the old computer  its true that the computer really runs faster  but salesfirstclass doesnt work anymore  why  i thank you for the explanations and advice that lead to success  so that i can get up in the morning with a smile  greetings from ch  emilio ","1"
